board_id,circuit_number,program_name,component_number_name,pin_id,component_id,terminal_id,segment_id,address,connector_type,class,angle,start_x,start_y,end_x,end_y,output_path,prediction,probability,model,threshold,error,date,time
E32131602730B07290352,R052103,213160-2730P,922101-08080730,2,140,5060,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952922806\Region00140.png,1,0,0,154,24,132,77,C:\HACARUS\result\VT-S730-2169\20260202\952922806\140-5060.png,0,4.73E-06,11,0.2,0,2026.02.02,14:21
E32131602730B07292212,R110803,213160-2730P,922R25-07830730,1,356,4923,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952923031\Region00356.png,1,0,90,230,180,17,141,C:\HACARUS\result\VT-S730-2169\20260202\952923031\356-4923.png,0,4.34E-05,11,0.2,0,2026.02.02,14:26
E32131602730B07279792,R110903,213160-2730P,922103-07050730,1,218,2727,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952923126\Region00218.png,1,0,180,7,77,33,24,C:\HACARUS\result\VT-S730-2169\20260202\952923126\218-2727.png,0,5.21E-06,11,0.2,0,2026.02.02,14:27
E32131602730B07280752,R050006,213160-2730P,922101-08080730,2,125,5042,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952923284\Region00125.png,1,0,0,163,23,131,77,C:\HACARUS\result\VT-S730-2169\20260202\952923284\125-5042.png,1,0.397806808,11,0.2,0,2026.02.02,14:29
E32131602730B07280332,R050006,213160-2730P,922101-08080730,2,125,5042,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952923381\Region00125.png,1,0,0,163,24,130,78,C:\HACARUS\result\VT-S730-2169\20260202\952923381\125-5042.png,0,0.013446703,11,0.2,0,2026.02.02,14:31
E32131602730B07290952,C000101,213160-2730P,813100-27780730,1,73,2473,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952923666\Region00073.png,1,0,180,7,219,59,45,C:\HACARUS\result\VT-S730-2169\20260202\952923666\73-2473.png,0,0.003338309,11,0.2,0,2026.02.02,14:36
E32131602730B07291492,R051406,213160-2730P,922101-08080730,2,135,5074,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952923729\Region00135.png,1,0,0,154,23,134,77,C:\HACARUS\result\VT-S730-2169\20260202\952923729\135-5074.png,0,0.000202351,11,0.2,0,2026.02.02,14:37
E32131602730B07292152,C000104,213160-2730P,813100-27780730,1,76,2479,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952923822\Region00076.png,1,0,180,6,218,71,45,C:\HACARUS\result\VT-S730-2169\20260202\952923822\76-2479.png,0,0.000748044,11,0.2,0,2026.02.02,14:38
E32131602730B07280092,C000105,213160-2730P,813100-27780730,2,78,2484,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952924237\Region00078.png,1,0,0,308,46,245,219,C:\HACARUS\result\VT-S730-2169\20260202\952924237\78-2484.png,0,0.143330819,11,0.2,0,2026.02.02,14:45
E32131602730B07280092,R101006,213160-2730P,922101-06940730,2,103,2558,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952924237\Region00103.png,1,0,0,207,32,172,118,C:\HACARUS\result\VT-S730-2169\20260202\952924237\103-2558.png,0,1.08E-05,11,0.2,0,2026.02.02,14:45
E32131602730B07295932,R101302,213160-2730P,922R25-07830730,2,336,4884,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952925114\Region00336.png,1,0,270,17,7,231,48,C:\HACARUS\result\VT-S730-2169\20260202\952925114\336-4884.png,0,1.92E-07,11,0.2,0,2026.02.02,15:01
E32131602730B07291072,R000205,213160-2730P,9224R7-07820730,2,318,2880,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952925592\Region00318.png,1,0,270,59,7,273,46,C:\HACARUS\result\VT-S730-2169\20260202\952925592\318-2880.png,0,0.168917617,11,0.2,0,2026.02.02,15:08
E32131602730B07295632,R101003,213160-2730P,922101-06940730,1,106,2563,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952925847\Region00106.png,1,0,180,7,118,46,32,C:\HACARUS\result\VT-S730-2169\20260202\952925847\106-2563.png,0,4.45E-06,11,0.2,0,2026.02.02,15:12
E32131602730B07291792,R050702,213160-2730P,922101-08080730,2,131,5054,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952926489\Region00131.png,1,0,0,154,24,132,77,C:\HACARUS\result\VT-S730-2169\20260202\952926489\131-5054.png,0,0.002309886,11,0.2,0,2026.02.02,15:23
E32131602730B07292272,R110902,213160-2730P,922103-07050730,1,220,2731,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952926551\Region00220.png,1,0,180,7,77,31,24,C:\HACARUS\result\VT-S730-2169\20260202\952926551\220-2731.png,0,1.11E-05,11,0.2,0,2026.02.02,15:24
E21381617061500017272,D060101,138161-70615P_( AOI 3 ),811100-27620730,2,3517,5399,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953024425\Region03517.png,1,0,0,166,22,153,119,C:\HACARUS\result\VT-S730-2169\20260203\953024425\3517-5399.png,1,0.991781986,11,0.2,0,2026.02.03,14:49
E21381617061500016692,D060101,138161-70615P_( AOI 3 ),811100-27620730,2,3517,5399,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953024831\Region03517.png,1,0,0,166,22,151,119,C:\HACARUS\result\VT-S730-2169\20260203\953024831\3517-5399.png,1,0.68431885,11,0.2,0,2026.02.03,14:56
E2138160878C200050842,R031101,138160-878C2P_( AOI 3 ),922473-08690730,1,1445,9047,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953025556\Region01445.png,1,0,180,7,36,23,13,C:\HACARUS\result\VT-S730-2169\20260203\953025556\1445-9047.png,1,0.969568661,11,0.2,0,2026.02.03,15:08
E2138160878C200050302,R143601,138160-878C2P_( AOI 3 ),922104-08710730,2,2110,14243,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953026252\Region02110.png,1,0,0,104,17,80,53,C:\HACARUS\result\VT-S730-2169\20260203\953026252\2110-14243.png,1,0.983242372,11,0.2,0,2026.02.03,15:19
E2138160878C200049372,R120401,138160-878C2P_( AOI 3 ),922223-08710730,2,2046,14115,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953026298\Region02046.png,1,0,0,103,19,85,54,C:\HACARUS\result\VT-S730-2169\20260203\953026298\2046-14115.png,0,0.025233244,11,0.2,0,2026.02.03,15:20
E2138160878C200050962,R203901,138160-878C2P_( AOI 3 ),922102-08960730,1,2153,14328,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953026437\Region02153.png,1,0,180,7,54,31,19,C:\HACARUS\result\VT-S730-2169\20260203\953026437\2153-14328.png,1,0.994647548,11,0.2,0,2026.02.03,15:22
E2138160878C200050972,R120601,138160-878C2P_( AOI 3 ),922913-08710730,2,2048,14119,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953026483\Region02048.png,1,0,0,104,19,86,54,C:\HACARUS\result\VT-S730-2169\20260203\953026483\2048-14119.png,1,0.247107256,11,0.2,0,2026.02.03,15:23
E2138160878C200051162,R120601,138160-878C2P_( AOI 3 ),922913-08710730,2,2048,14119,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953026772\Region02048.png,1,0,0,104,19,86,54,C:\HACARUS\result\VT-S730-2169\20260203\953026772\2048-14119.png,0,0.072441869,11,0.2,0,2026.02.03,15:28
E2138160878C200049502,R140601,138160-878C2P_( AOI 3 ),922473-08690730,1,1548,9051,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953027097\Region01548.png,1,0,180,7,36,21,13,C:\HACARUS\result\VT-S730-2169\20260203\953027097\1548-9051.png,1,0.905933625,11,0.2,0,2026.02.03,15:33
E2138160878C200051132,R140201,138160-878C2P_( AOI 3 ),922122-08690730,1,2092,14206,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953027517\Region02092.png,1,0,180,7,36,24,13,C:\HACARUS\result\VT-S730-2169\20260203\953027517\2092-14206.png,1,0.904172696,11,0.2,0,2026.02.03,15:40
E2138160878C200049492,F180101,138160-878C2P_( AOI 3 ),815700-01520730,1,1368,8684,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953027845\Region01368.png,1,0,180,7,75,22,23,C:\HACARUS\result\VT-S730-2169\20260203\953027845\1368-8684.png,0,0.000126453,11,0.2,0,2026.02.03,15:46
E2138160878C200050482,R200401,138160-878C2P_( AOI 3 ),922472-08960730,2,1596,9314,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953028594\Region01596.png,1,0,0,100,20,84,53,C:\HACARUS\result\VT-S730-2169\20260203\953028594\1596-9314.png,1,0.767753346,11,0.2,0,2026.02.03,15:58
E2138160878C200050472,R122101,138160-878C2P_( AOI 3 ),922102-08710730,2,1512,9232,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953029333\Region01512.png,1,0,0,102,19,76,54,C:\HACARUS\result\VT-S730-2169\20260203\953029333\1512-9232.png,1,0.99999984,11,0.2,0,2026.02.03,16:10
E2138160878C200051682,R141601,138160-878C2P_( AOI 3 ),922473-08710730,2,1553,9264,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953030212\Region01553.png,1,0,0,103,19,84,54,C:\HACARUS\result\VT-S730-2169\20260203\953030212\1553-9264.png,1,0.914728688,11,0.2,0,2026.02.03,16:25
E2138160878C200051652,R200801,138160-878C2P_( AOI 3 ),922103-08960730,2,2146,14315,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953031606\Region02146.png,1,0,0,103,18,91,54,C:\HACARUS\result\VT-S730-2169\20260203\953031606\2146-14315.png,1,0.912460085,11,0.2,0,2026.02.03,16:49
E2138160878C200051762,R031101,138160-878C2P_( AOI 3 ),922473-08690730,2,1445,9048,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953031747\Region01445.png,1,0,0,78,13,63,36,C:\HACARUS\result\VT-S730-2169\20260203\953031747\1445-9048.png,1,0.97844367,11,0.2,0,2026.02.03,16:51
E2138160878C200051762,R211301,138160-878C2P_( AOI 3 ),922123-08710730,1,1611,9341,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953031747\Region01611.png,1,0,180,7,54,22,19,C:\HACARUS\result\VT-S730-2169\20260203\953031747\1611-9341.png,1,0.340437719,11,0.2,0,2026.02.03,16:51
E2138160878C200050982,C183001,138160-878C2P_( AOI 3 ),813100-31680730,1,1836,13291,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953031987\Region01836.png,1,0,180,13,72,15,21,C:\HACARUS\result\VT-S730-2169\20260203\953031987\1836-13291.png,1,0.959846453,11,0.2,0,2026.02.03,16:55
E2138160878C200049392,C162601,138160-878C2P_( AOI 3 ),813100-31670730,1,1268,8288,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953032316\Region01268.png,1,0,180,6,112,10,26,C:\HACARUS\result\VT-S730-2169\20260203\953032316\1268-8288.png,1,0.963837417,11,0.2,0,2026.02.03,17:00
E2138160878C200051372,F180001,138160-878C2P_( AOI 3 ),815700-01520730,1,1367,8682,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953032826\Region01367.png,1,0,180,7,75,20,23,C:\HACARUS\result\VT-S730-2169\20260203\953032826\1367-8682.png,0,0.199945702,11,0.2,0,2026.02.03,17:09
E2138160878C200050912,R050201,138160-878C2P_( AOI 3 ),922680-07630730,2,1462,9088,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953033425\Region01462.png,1,0,0,168,27,153,115,C:\HACARUS\result\VT-S730-2169\20260203\953033425\1462-9088.png,1,0.678112631,11,0.2,0,2026.02.03,17:19
E2138160878C200049512,R203901,138160-878C2P_( AOI 3 ),922102-08960730,1,1605,9331,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953033983\Region01605.png,1,0,180,7,54,31,19,C:\HACARUS\result\VT-S730-2169\20260203\953033983\1605-9331.png,1,0.999999999,11,0.2,0,2026.02.03,17:28
E21381615741400031032,C183001,138161-57414P_( AOI 3 ),813100-31680730,1,192,2098,3,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953034512\Region00192.png,1,0,180,14,75,16,23,C:\HACARUS\result\VT-S730-2169\20260203\953034512\192-2098.png,1,0.986167147,11,0.2,0,2026.02.03,17:37
E21381606432200009642,FL210101,138160-64322P_( AOI 3 ),814100-08230730,1,4203,26007,8,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953035963\Region04203.png,1,0,180,7,73,32,21,C:\HACARUS\result\VT-S730-2169\20260203\953035963\4203-26007.png,0,0.000772382,11,0.2,0,2026.02.03,18:01
E21381606432200009842,R123901,138160-64322P_( AOI 3 ),922563-08710730,1,1523,9171,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953036926\Region01523.png,1,0,180,7,55,31,19,C:\HACARUS\result\VT-S730-2169\20260203\953036926\1523-9171.png,1,0.985770231,11,0.2,0,2026.02.03,18:17
E21381606432200008962,R031101,138160-64322P_( AOI 3 ),922473-08690730,1,4249,26237,8,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953037025\Region04249.png,1,0,180,7,36,27,13,C:\HACARUS\result\VT-S730-2169\20260203\953037025\4249-26237.png,1,0.94928657,11,0.2,0,2026.02.03,18:19
E21381606432200008962,R040801,138160-64322P_( AOI 3 ),922122-08690730,2,4256,26252,8,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953037025\Region04256.png,1,0,0,76,14,63,36,C:\HACARUS\result\VT-S730-2169\20260203\953037025\4256-26252.png,1,0.487007312,11,0.2,0,2026.02.03,18:19
E21381606432200008512,R203901,138160-64322P_( AOI 3 ),922102-08960730,1,1605,9331,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953037672\Region01605.png,1,0,180,7,54,32,19,C:\HACARUS\result\VT-S730-2169\20260203\953037672\1605-9331.png,1,0.999999631,11,0.2,0,2026.02.03,18:29
E21381606432200008612,R144001,138160-64322P_( AOI 3 ),922333-09300730,1,1566,9285,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953038635\Region01566.png,1,0,180,7,77,20,22,C:\HACARUS\result\VT-S730-2169\20260203\953038635\1566-9285.png,1,0.996353785,11,0.2,0,2026.02.03,18:46
E21381606432200008902,R128301,138160-64322P_( AOI 3 ),9221R0-08690730,2,4526,27078,8,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953038984\Region04526.png,1,0,0,76,14,58,36,C:\HACARUS\result\VT-S730-2169\20260203\953038984\4526-27078.png,0,0.006242599,11,0.2,0,2026.02.03,18:51
E21381606432200009752,R214501,138160-64322P_( AOI 3 ),922221-08720730,1,1619,9351,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953039789\Region01619.png,1,0,180,7,54,31,21,C:\HACARUS\result\VT-S730-2169\20260203\953039789\1619-9351.png,1,0.978272867,11,0.2,0,2026.02.03,19:05
E21381606432200009112,R060001,138160-64322P_( AOI 3 ),922474-08720730,1,1468,9099,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953040541\Region01468.png,1,0,180,7,55,23,19,C:\HACARUS\result\VT-S730-2169\20260203\953040541\1468-9099.png,1,0.999998174,11,0.2,0,2026.02.03,19:17
E21381606432200008482,R180401,138160-64322P_( AOI 3 ),922473-08720730,2,4383,26506,8,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953041042\Region04383.png,1,0,0,99,20,79,52,C:\HACARUS\result\VT-S730-2169\20260203\953041042\4383-26506.png,1,0.96310333,11,0.2,0,2026.02.03,19:26
E21381606432200009942,R123901,138160-64322P_( AOI 3 ),922563-08710730,1,1523,9171,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953041840\Region01523.png,1,0,180,7,55,21,19,C:\HACARUS\result\VT-S730-2169\20260203\953041840\1523-9171.png,1,0.571629266,11,0.2,0,2026.02.03,19:39
E21381606432200010012,C062401,138160-64322P_( AOI 3 ),813100-31970730,1,1152,8078,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953042092\Region01152.png,1,0,180,6,149,31,40,C:\HACARUS\result\VT-S730-2169\20260203\953042092\1152-8078.png,1,0.562649429,11,0.2,0,2026.02.03,19:43
E21381606432200009232,R162401,138160-64322P_( AOI 3 ),812100-31350730,1,1587,9303,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953042495\Region01587.png,1,0,180,7,74,22,22,C:\HACARUS\result\VT-S730-2169\20260203\953042495\1587-9303.png,0,0.007542641,11,0.2,0,2026.02.03,19:50
E21381606432200009312,R128301,138160-64322P_( AOI 3 ),9221R0-08690730,2,4526,27078,8,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953042697\Region04526.png,1,0,0,76,14,57,36,C:\HACARUS\result\VT-S730-2169\20260203\953042697\4526-27078.png,1,0.517583215,11,0.2,0,2026.02.03,19:54
E2138160878C200050542,R143201,138160-878C2P_( AOI 3 ),922103-08690730,1,1559,8981,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953044632\Region01559.png,1,0,180,7,36,22,12,C:\HACARUS\result\VT-S730-2169\20260203\953044632\1559-8981.png,1,0.99323342,11,0.2,0,2026.02.03,20:26
E2138160878C200050742,R122101,138160-878C2P_( AOI 3 ),922102-08710730,2,1512,9232,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953044863\Region01512.png,1,0,0,102,19,76,54,C:\HACARUS\result\VT-S730-2169\20260203\953044863\1512-9232.png,1,0.999995618,11,0.2,0,2026.02.03,20:29
E2138160878C200050792,FL210101,138160-878C2P_( AOI 3 ),814100-08230730,2,1384,8717,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953045700\Region01384.png,1,0,0,153,21,129,73,C:\HACARUS\result\VT-S730-2169\20260203\953045700\1384-8717.png,1,0.949914055,11,0.2,0,2026.02.03,20:43
E2138160878C200050242,R040801,138160-878C2P_( AOI 3 ),922122-08690730,2,2000,14023,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953046156\Region02000.png,1,0,0,76,14,62,36,C:\HACARUS\result\VT-S730-2169\20260203\953046156\2000-14023.png,1,0.334223837,11,0.2,0,2026.02.03,20:51
E12191603350000188081,C230101,TEST,813100-27600730,1,2280,659,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953100850\Region02280.png,1,0,180,7,112,58,28,C:\HACARUS\result\VT-S730-2169\20260204\953100850\2280-659.png,1,0.466905852,11,0.2,0,2026.02.04,8:16
E12191603350000188081,C520401,TEST,954473-03240730,1,2527,1163,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953100850\Region02527.png,1,0,180,7,80,38,23,C:\HACARUS\result\VT-S730-2169\20260204\953100850\2527-1163.png,1,0.99999988,11,0.2,0,2026.02.04,8:16
E41381609550B00001012,R002204,138160-9550BP,9221R0-08720730,1,83,385,7,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953126286\Region00083.png,1,0,180,7,54,28,19,C:\HACARUS\result\VT-S730-2169\20260204\953126286\83-385.png,1,0.992239249,11,0.2,0,2026.02.04,15:20
E32131602730B07309972,C000704,213160-2730P,954106-04070730,1,541,3241,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953128885\Region00541.png,1,0,180,7,143,70,36,C:\HACARUS\result\VT-S730-2169\20260204\953128885\541-3241.png,0,0.05805507,11,0.2,0,2026.02.04,16:03
E32131602730B07310512,R061106,213160-2730P,922304-08080730,1,286,2815,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953129741\Region00286.png,1,0,180,7,77,41,24,C:\HACARUS\result\VT-S730-2169\20260204\953129741\286-2815.png,1,0.896239427,11,0.2,0,2026.02.04,16:17
E32131602730B07311112,R050001,213160-2730P,922101-08080730,1,121,5033,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953130220\Region00121.png,1,0,180,7,77,27,24,C:\HACARUS\result\VT-S730-2169\20260204\953130220\121-5033.png,0,0.014967994,11,0.2,0,2026.02.04,16:25
E32131602730B07311472,R061101,213160-2730P,922304-08080730,1,283,2809,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953130252\Region00283.png,1,0,180,7,77,36,24,C:\HACARUS\result\VT-S730-2169\20260204\953130252\283-2809.png,1,0.99999176,11,0.2,0,2026.02.04,16:26
E32131602730B07318372,R060001,213160-2730P,922272-08080730,1,277,2797,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953130761\Region00277.png,1,0,180,7,77,39,24,C:\HACARUS\result\VT-S730-2169\20260204\953130761\277-2797.png,1,0.826004546,11,0.2,0,2026.02.04,16:34
E32131602730B07306192,R110404,213160-2730P,922103-06920730,1,170,2631,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953130825\Region00170.png,1,0,180,7,117,44,31,C:\HACARUS\result\VT-S730-2169\20260204\953130825\170-2631.png,0,1.14E-05,11,0.2,0,2026.02.04,16:35
E32131602730B07313212,R110405,213160-2730P,922103-06920730,2,171,2634,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953131618\Region00171.png,1,0,360,207,32,171,119,C:\HACARUS\result\VT-S730-2169\20260204\953131618\171-2634.png,0,0.000134907,11,0.2,0,2026.02.04,16:48
E32131602730B07314412,R100302,213160-2730P,922R25-07830730,2,324,4860,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953131774\Region00324.png,1,0,270,17,7,231,42,C:\HACARUS\result\VT-S730-2169\20260204\953131774\324-4860.png,0,3.00E-05,11,0.2,0,2026.02.04,16:51
E32131602730B07314412,R102301,213160-2730P,922R25-07830730,2,348,4908,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953131774\Region00348.png,1,0,270,17,7,230,41,C:\HACARUS\result\VT-S730-2169\20260204\953131774\348-4908.png,0,0.059610994,11,0.2,0,2026.02.04,16:51
E32131602730B07318252,C000102,213160-2730P,813100-27780730,1,77,2481,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953132281\Region00077.png,1,0,180,6,218,57,45,C:\HACARUS\result\VT-S730-2169\20260204\953132281\77-2481.png,0,0.000459825,11,0.2,0,2026.02.04,16:59
E32131602730B07316752,R110405,213160-2730P,922103-06920730,2,171,2634,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953132823\Region00171.png,1,0,0,207,32,170,119,C:\HACARUS\result\VT-S730-2169\20260204\953132823\171-2634.png,1,0.217016085,11,0.2,0,2026.02.04,17:08
E32131602730B07318432,R100804,213160-2730P,922R25-07830730,2,326,4864,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953133046\Region00326.png,1,0,270,17,7,231,54,C:\HACARUS\result\VT-S730-2169\20260204\953133046\326-4864.png,0,3.61E-05,11,0.2,0,2026.02.04,17:12
E32131602730B07313752,R070006,213160-2730P,922102-07820730,1,157,2605,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953133964\Region00157.png,1,0,90,272,180,59,140,C:\HACARUS\result\VT-S730-2169\20260204\953133964\157-2605.png,0,0.000282368,11,0.2,0,2026.02.04,17:28
E32131602730B07314472,R101802,213160-2730P,922R25-07830730,2,340,4892,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953134058\Region00340.png,1,0,270,17,7,230,42,C:\HACARUS\result\VT-S730-2169\20260204\953134058\340-4892.png,0,2.24E-05,11,0.2,0,2026.02.04,17:29
E32131602730B07302352,R000103,213160-2730P,9224R7-07820730,1,308,2859,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953134376\Region00308.png,1,0,90,272,180,59,141,C:\HACARUS\result\VT-S730-2169\20260204\953134376\308-2859.png,0,9.61E-07,11,0.2,0,2026.02.04,17:34
E32131602730B07303792,R060406,213160-2730P,922103-08070730,1,223,2737,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953134564\Region00223.png,1,0,180,7,77,40,24,C:\HACARUS\result\VT-S730-2169\20260204\953134564\223-2737.png,1,0.995666036,11,0.2,0,2026.02.04,17:37
E32131602730B07299712,R050006,213160-2730P,922101-08080730,2,125,5042,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953134786\Region00125.png,1,0,0,163,24,132,78,C:\HACARUS\result\VT-S730-2169\20260204\953134786\125-5042.png,1,0.560318664,11,0.2,0,2026.02.04,17:41
E32131602730B07298992,C000102,213160-2730P,813100-27780730,2,77,2482,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953135418\Region00077.png,1,0,0,307,45,254,219,C:\HACARUS\result\VT-S730-2169\20260204\953135418\77-2482.png,0,0.062605564,11,0.2,0,2026.02.04,17:52
E32131602730B07298992,R061102,213160-2730P,922304-08080730,1,285,2813,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953135418\Region00285.png,1,0,180,7,78,38,24,C:\HACARUS\result\VT-S730-2169\20260204\953135418\285-2813.png,1,0.910980847,11,0.2,0,2026.02.04,17:52
E32131602730B07300612,R061101,213160-2730P,922304-08080730,1,283,2809,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953135639\Region00283.png,1,0,180,7,77,36,24,C:\HACARUS\result\VT-S730-2169\20260204\953135639\283-2809.png,1,0.999999992,11,0.2,0,2026.02.04,17:55
E21381617931300004062,R203901,138161-79313P_( AOI 3 ),922102-08960730,1,1055,4789,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953135916\Region01055.png,1,0,180,7,53,27,20,C:\HACARUS\result\VT-S730-2169\20260204\953135916\1055-4789.png,1,0.958160421,11,0.2,0,2026.02.04,18:00
E21381615741400030592,R122501,138161-57414P_( AOI 3 ),922913-08710730,2,964,4608,4,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953136635\Region00964.png,1,0,0,110,18,88,52,C:\HACARUS\result\VT-S730-2169\20260204\953136635\964-4608.png,1,0.96301936,11,0.2,0,2026.02.04,18:12
E32131602730B07307572,R100302,213160-2730P,922R25-07830730,2,324,4860,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953137965\Region00324.png,1,0,270,17,7,231,47,C:\HACARUS\result\VT-S730-2169\20260204\953137965\324-4860.png,0,7.98E-06,11,0.2,0,2026.02.04,18:34
E32131602730B07308592,R110803,213160-2730P,922R25-07830730,1,356,4923,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953138093\Region00356.png,1,0,90,230,180,17,142,C:\HACARUS\result\VT-S730-2169\20260204\953138093\356-4923.png,0,0.017717176,11,0.2,0,2026.02.04,18:36
E32131602730B07308652,R070001,213160-2730P,922102-07820730,2,158,2608,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953138473\Region00158.png,1,0,270,58,7,271,45,C:\HACARUS\result\VT-S730-2169\20260204\953138473\158-2608.png,0,0.004846116,11,0.2,0,2026.02.04,18:43
E32131602730B07300252,R061101,213160-2730P,922304-08080730,1,283,2809,1,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0953138851\Region00283.png,1,0,180,7,77,39,24,C:\HACARUS\result\VT-S730-2169\20260204\953138851\283-2809.png,1,0.999999986,11,0.2,0,2026.02.04,18:49
E12191603350000188081,Q520401,TEST,811300-36600740,5,2539,1207,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952900610\Region02539.png,3,0,270,386,7,435,66,C:\HACARUS\result\VT-S730-2169\20260202\952900610\2539-1207.png,1,0.556023623,15,0.5,0,2026.02.02,8:12
